[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 5.0627662062652234e-09}]
[{'word': 'more', 'softmax': 0.9999997019767761}, {'word': 'less', 'softmax': 3.310848626369989e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 3.353442821207864e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 4.985362167531093e-08}]
[{'word': 'less', 'softmax': 0.9999997615814209}, {'word': 'more', 'softmax': 2.387035920037306e-07}]
[{'word': 'less', 'softmax': 0.9999997615814209}, {'word': 'more', 'softmax': 2.1862348376089358e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 1.4654127689084362e-08}]
[{'word': 'less', 'softmax': 0.999995231628418}, {'word': 'more', 'softmax': 4.7426797209482174e-06}]
[{'word': 'less', 'softmax': 0.9999949336051941}, {'word': 'more', 'softmax': 5.039241841586772e-06}]
[{'word': 'worse', 'softmax': 0.9999992251396179}, {'word': 'better', 'softmax': 9.542889811697819e-10}]
[{'word': 'better', 'softmax': 0.9999967217445374}, {'word': 'worse', 'softmax': 1.9448425803147984e-07}]
[{'word': 'better', 'softmax': 0.9999942779541016}, {'word': 'worse', 'softmax': 2.526493574350752e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 7.230173348915514e-09}]
[{'word': 'more', 'softmax': 0.9989686012268066}, {'word': 'less', 'softmax': 0.0009985327487811446}]
[{'word': 'more', 'softmax': 0.9882382154464722}, {'word': 'less', 'softmax': 0.011758146807551384}]
[{'word': 'less', 'softmax': 0.9999995231628418}, {'word': 'more', 'softmax': 4.559877027077164e-07}]
[{'word': 'more', 'softmax': 0.9999995231628418}, {'word': 'less', 'softmax': 3.4101259416274843e-07}]
[{'word': 'more', 'softmax': 0.9999995231628418}, {'word': 'less', 'softmax': 3.275735025454196e-07}]
[{'word': 'better', 'softmax': 0.9999982714653015}, {'word': 'worse', 'softmax': 1.7914774730343197e-07}]
[{'word': 'worse', 'softmax': 0.9999990463256836}, {'word': 'better', 'softmax': 3.519347591129929e-10}]
[{'word': 'worse', 'softmax': 0.9999979138374329}, {'word': 'better', 'softmax': 3.9980527222205353e-10}]
[{'word': 'less', 'softmax': 0.5831874012947083}, {'word': 'more', 'softmax': 0.37906771898269653}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 3.4913401947278544e-08}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 1.722139870707906e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 9.736463191245548e-09}]
[{'word': 'less', 'softmax': 0.9999998211860657}, {'word': 'more', 'softmax': 1.9988685551197705e-07}]
[{'word': 'less', 'softmax': 0.9999997019767761}, {'word': 'more', 'softmax': 1.6308625561123336e-07}]
[{'word': 'less', 'softmax': 0.9999946355819702}, {'word': 'more', 'softmax': 7.190997308725855e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 5.294656091336947e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 6.688095766094193e-08}]
[{'word': 'less', 'softmax': 0.9999995231628418}, {'word': 'more', 'softmax': 4.4008424993080553e-07}]
[{'word': 'more', 'softmax': 0.9999990463256836}, {'word': 'less', 'softmax': 5.014561565985787e-07}]
[{'word': 'more', 'softmax': 0.9999992251396179}, {'word': 'less', 'softmax': 3.983434737619973e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 7.646411148698462e-08}]
[{'word': 'less', 'softmax': 0.9999979138374329}, {'word': 'more', 'softmax': 1.093109176508733e-06}]
[{'word': 'less', 'softmax': 0.999998152256012}, {'word': 'more', 'softmax': 1.0417361409054138e-06}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 7.842253929579712e-11}]
[{'word': 'easier', 'softmax': 0.9999984502792358}, {'word': 'harder', 'softmax': 4.560511079887419e-09}]
[{'word': 'easier', 'softmax': 0.9999979734420776}, {'word': 'harder', 'softmax': 5.656494383998734e-09}]
[{'word': 'more', 'softmax': 0.999998927116394}, {'word': 'less', 'softmax': 7.747849650741045e-08}]
[{'word': 'less', 'softmax': 0.9999997615814209}, {'word': 'more', 'softmax': 1.9824733499262948e-07}]
[{'word': 'less', 'softmax': 0.9999997615814209}, {'word': 'more', 'softmax': 2.596208048544213e-07}]
[{'word': 'less', 'softmax': 0.999997079372406}, {'word': 'more', 'softmax': 9.318054026152822e-07}]
[{'word': 'more', 'softmax': 0.9999988675117493}, {'word': 'less', 'softmax': 1.0849470299945096e-06}]
[{'word': 'more', 'softmax': 0.9999986886978149}, {'word': 'less', 'softmax': 1.2279668908377062e-06}]
[{'word': 'easier', 'softmax': 0.9999977946281433}, {'word': 'harder', 'softmax': 1.2575447350116065e-09}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 4.806932074608028e-10}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 6.399077379093399e-10}]
[{'word': 'worse', 'softmax': 0.9999992251396179}, {'word': 'better', 'softmax': 1.521323733655322e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.3822684108433236e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.0097741531822635e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 9.806575551607466e-10}]
[{'word': 'worse', 'softmax': 0.9999992251396179}, {'word': 'better', 'softmax': 2.3185118269708482e-09}]
[{'word': 'worse', 'softmax': 0.9999994039535522}, {'word': 'better', 'softmax': 1.7676232699770367e-09}]
[{'word': 'better', 'softmax': 0.9999995827674866}, {'word': 'worse', 'softmax': 1.2653822523134295e-07}]
[{'word': 'worse', 'softmax': 0.9999998211860657}, {'word': 'better', 'softmax': 2.2556914114346682e-09}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 3.33229710491878e-09}]
[{'word': 'less', 'softmax': 0.9999992847442627}, {'word': 'more', 'softmax': 7.0501454274563e-07}]
[{'word': 'more', 'softmax': 0.9999976754188538}, {'word': 'less', 'softmax': 2.0389113615237875e-06}]
[{'word': 'more', 'softmax': 0.9999984502792358}, {'word': 'less', 'softmax': 1.3616846672448446e-06}]
[{'word': 'more', 'softmax': 0.9999991655349731}, {'word': 'less', 'softmax': 6.798497338422749e-07}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 9.78244543148321e-07}]
[{'word': 'less', 'softmax': 0.9999987483024597}, {'word': 'more', 'softmax': 1.1295701369817834e-06}]
[{'word': 'worse', 'softmax': 0.9999982714653015}, {'word': 'better', 'softmax': 2.837114543297048e-08}]
[{'word': 'better', 'softmax': 0.999999463558197}, {'word': 'worse', 'softmax': 5.06678816236672e-07}]
[{'word': 'better', 'softmax': 0.9999994039535522}, {'word': 'worse', 'softmax': 5.416226827037462e-07}]
[{'word': 'more', 'softmax': 0.9999995827674866}, {'word': 'less', 'softmax': 3.2888320333768206e-07}]
[{'word': 'less', 'softmax': 0.9999992251396179}, {'word': 'more', 'softmax': 7.127999879230629e-07}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 6.64861659060989e-07}]
[{'word': 'less', 'softmax': 0.9999971985816956}, {'word': 'more', 'softmax': 2.742659717114293e-06}]
[{'word': 'more', 'softmax': 0.9999960064888}, {'word': 'less', 'softmax': 3.439406100369524e-06}]
[{'word': 'more', 'softmax': 0.999997615814209}, {'word': 'less', 'softmax': 2.085368578264024e-06}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 9.801904177209053e-09}]
[{'word': 'less', 'softmax': 0.9999963641166687}, {'word': 'more', 'softmax': 3.601114258344751e-06}]
[{'word': 'less', 'softmax': 0.9999966621398926}, {'word': 'more', 'softmax': 3.3200226425833534e-06}]
[{'word': 'less', 'softmax': 0.9999991059303284}, {'word': 'more', 'softmax': 8.257874810624344e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 6.624944859368043e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.778709694619465e-08}]
[{'word': 'less', 'softmax': 0.999998152256012}, {'word': 'more', 'softmax': 1.8306767515241518e-06}]
[{'word': 'more', 'softmax': 0.9999971389770508}, {'word': 'less', 'softmax': 2.5982537863455946e-06}]
[{'word': 'more', 'softmax': 0.999997615814209}, {'word': 'less', 'softmax': 2.194888338635792e-06}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 3.413533899987442e-09}]
[{'word': 'less', 'softmax': 0.9999958872795105}, {'word': 'more', 'softmax': 4.042620275868103e-06}]
[{'word': 'less', 'softmax': 0.9999958276748657}, {'word': 'more', 'softmax': 4.102727871213574e-06}]
[{'word': 'worse', 'softmax': 0.9999997019767761}, {'word': 'better', 'softmax': 4.632667582882277e-10}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 3.944450543968969e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 3.4278477833993293e-09}]
[{'word': 'more', 'softmax': 0.9999987483024597}, {'word': 'less', 'softmax': 1.1069070069424924e-06}]
[{'word': 'less', 'softmax': 0.9999988079071045}, {'word': 'more', 'softmax': 1.2494094789872179e-06}]
[{'word': 'less', 'softmax': 0.9999983310699463}, {'word': 'more', 'softmax': 1.6377188103433582e-06}]
[{'word': 'less', 'softmax': 0.9999987483024597}, {'word': 'more', 'softmax': 5.027756628805946e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 1.4667214109920224e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 2.7642489186519015e-08}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 5.383389289903562e-09}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 1.0977598691175317e-10}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 1.6348340736715983e-10}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 6.39461973150901e-07}]
[{'word': 'more', 'softmax': 0.9999997019767761}, {'word': 'less', 'softmax': 1.253080625929215e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 9.048800819755343e-08}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 6.346233760723408e-08}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 9.91862066257454e-07}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 6.897740263411833e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.1050549626220345e-09}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.0926725053650443e-06}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 9.064174264494795e-07}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 8.383438512282737e-07}]
[{'word': 'more', 'softmax': 0.9999926090240479}, {'word': 'less', 'softmax': 2.7217577525107117e-08}]
[{'word': 'more', 'softmax': 0.9999923706054688}, {'word': 'less', 'softmax': 1.805737070981195e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 6.308940037058619e-09}]
[{'word': 'less', 'softmax': 0.9999989867210388}, {'word': 'more', 'softmax': 1.00725480933761e-06}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.1822855867649196e-06}]
[{'word': 'less', 'softmax': 0.9999996423721313}, {'word': 'more', 'softmax': 2.157354259679778e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 5.722944607100544e-08}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 8.640523674330325e-08}]
[{'word': 'more', 'softmax': 0.9999988079071045}, {'word': 'less', 'softmax': 3.997875808181561e-09}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 5.711059429813758e-07}]
[{'word': 'less', 'softmax': 0.9999994039535522}, {'word': 'more', 'softmax': 5.165243237570394e-07}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 3.727787145635375e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 6.963491472333772e-08}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 1.029773528671285e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.391599528474899e-09}]
[{'word': 'less', 'softmax': 0.9999982118606567}, {'word': 'more', 'softmax': 1.744619680721371e-06}]
[{'word': 'less', 'softmax': 0.9999983906745911}, {'word': 'more', 'softmax': 1.5262481838362874e-06}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 2.1160307994705363e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 1.0622513713087756e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 7.592205264472796e-08}]
[{'word': 'less', 'softmax': 0.9999996423721313}, {'word': 'more', 'softmax': 2.7952768277828e-07}]
[{'word': 'more', 'softmax': 0.9999822378158569}, {'word': 'less', 'softmax': 3.882107648678357e-07}]
[{'word': 'more', 'softmax': 0.9999831914901733}, {'word': 'less', 'softmax': 4.239467443767353e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 1.7423799647531268e-07}]
[{'word': 'harder', 'softmax': 0.999999463558197}, {'word': 'easier', 'softmax': 2.3954978001228255e-09}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 2.6410360565165547e-09}]
[{'word': 'worse', 'softmax': 0.999999463558197}, {'word': 'better', 'softmax': 3.788561912104749e-12}]
[{'word': 'better', 'softmax': 0.9999996423721313}, {'word': 'worse', 'softmax': 3.034254092426636e-08}]
[{'word': 'better', 'softmax': 0.9999996423721313}, {'word': 'worse', 'softmax': 2.503748142146378e-08}]
[{'word': 'more', 'softmax': 0.9999980330467224}, {'word': 'less', 'softmax': 6.668721397318222e-08}]
[{'word': 'less', 'softmax': 0.9999994039535522}, {'word': 'more', 'softmax': 6.376837404786784e-07}]
[{'word': 'less', 'softmax': 0.9999992251396179}, {'word': 'more', 'softmax': 7.172760660978383e-07}]
[{'word': 'harder', 'softmax': 0.999998927116394}, {'word': 'easier', 'softmax': 1.1072946115575633e-08}]
[{'word': 'easier', 'softmax': 0.9999984502792358}, {'word': 'harder', 'softmax': 6.070092695154017e-07}]
[{'word': 'easier', 'softmax': 0.9999984502792358}, {'word': 'harder', 'softmax': 5.059038130639237e-07}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 6.644707895020474e-09}]
[{'word': 'worse', 'softmax': 0.9999997019767761}, {'word': 'better', 'softmax': 2.912414450231826e-12}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 4.4280794309070615e-12}]
[{'word': 'worse', 'softmax': 0.9999991059303284}, {'word': 'better', 'softmax': 1.4754054922239135e-10}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 7.132785029284605e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 8.492358816170054e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 6.357232518183764e-09}]
[{'word': 'worse', 'softmax': 0.9999998211860657}, {'word': 'better', 'softmax': 9.014027024800697e-11}]
[{'word': 'worse', 'softmax': 0.9999997615814209}, {'word': 'better', 'softmax': 1.0348282647454354e-10}]
[{'word': 'better', 'softmax': 0.999998152256012}, {'word': 'worse', 'softmax': 8.195721434844927e-09}]
[{'word': 'worse', 'softmax': 0.999994158744812}, {'word': 'better', 'softmax': 2.243548458125133e-09}]
[{'word': 'worse', 'softmax': 0.9999950528144836}, {'word': 'better', 'softmax': 2.120200459643229e-09}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 1.0766101343762102e-09}]
[{'word': 'better', 'softmax': 0.999997615814209}, {'word': 'worse', 'softmax': 4.38013358916578e-07}]
[{'word': 'better', 'softmax': 0.999998152256012}, {'word': 'worse', 'softmax': 4.1373425574420253e-07}]
[{'word': 'better', 'softmax': 0.9999991655349731}, {'word': 'worse', 'softmax': 3.282061555864857e-08}]
[{'word': 'worse', 'softmax': 0.9999995827674866}, {'word': 'better', 'softmax': 2.3072271870816508e-10}]
[{'word': 'worse', 'softmax': 0.9999995827674866}, {'word': 'better', 'softmax': 2.9075325480576453e-10}]
[{'word': 'worse', 'softmax': 0.9999949932098389}, {'word': 'better', 'softmax': 8.614390312189357e-10}]
[{'word': 'better', 'softmax': 0.9999992251396179}, {'word': 'worse', 'softmax': 4.1559633956467223e-08}]
[{'word': 'better', 'softmax': 0.9999991059303284}, {'word': 'worse', 'softmax': 3.039419382844244e-08}]
[{'word': 'better', 'softmax': 0.9999986886978149}, {'word': 'worse', 'softmax': 2.2361658125191752e-07}]
[{'word': 'worse', 'softmax': 1.0}, {'word': 'better', 'softmax': 4.522281993324384e-10}]
[{'word': 'worse', 'softmax': 1.0}, {'word': 'better', 'softmax': 6.165707389094166e-10}]
[{'word': 'worse', 'softmax': 0.9999988079071045}, {'word': 'better', 'softmax': 1.883267708446823e-10}]
[{'word': 'better', 'softmax': 0.9999997019767761}, {'word': 'worse', 'softmax': 1.1280418732440012e-07}]
[{'word': 'better', 'softmax': 0.9999995827674866}, {'word': 'worse', 'softmax': 2.5614329501877364e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.0594457573206455e-08}]
[{'word': 'less', 'softmax': 0.9999828338623047}, {'word': 'more', 'softmax': 1.7130314517999068e-05}]
[{'word': 'less', 'softmax': 0.9999770522117615}, {'word': 'more', 'softmax': 2.296959064551629e-05}]
[{'word': 'less', 'softmax': 0.9999966621398926}, {'word': 'more', 'softmax': 3.272742105764337e-06}]
[{'word': 'more', 'softmax': 0.9999973773956299}, {'word': 'less', 'softmax': 2.4774847133812727e-06}]
[{'word': 'more', 'softmax': 0.9999971985816956}, {'word': 'less', 'softmax': 2.7342398425389547e-06}]
[{'word': 'more', 'softmax': 0.9998796582221985}, {'word': 'less', 'softmax': 0.00012014264211757109}]
[{'word': 'more', 'softmax': 0.8739973306655884}, {'word': 'less', 'softmax': 0.12600253522396088}]
[{'word': 'more', 'softmax': 0.5535467267036438}, {'word': 'less', 'softmax': 0.4464532136917114}]
[{'word': 'easier', 'softmax': 0.9999995231628418}, {'word': 'harder', 'softmax': 2.3283708117105562e-07}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 9.379047538615737e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 7.095388276923131e-09}]
[{'word': 'less', 'softmax': 0.9999955892562866}, {'word': 'more', 'softmax': 4.417343916429672e-06}]
[{'word': 'more', 'softmax': 0.999992847442627}, {'word': 'less', 'softmax': 6.563602710230043e-06}]
[{'word': 'more', 'softmax': 0.9999925494194031}, {'word': 'less', 'softmax': 6.694664534734329e-06}]
[{'word': 'more', 'softmax': 0.9993022084236145}, {'word': 'less', 'softmax': 0.0006977466982789338}]
[{'word': 'more', 'softmax': 0.9997459650039673}, {'word': 'less', 'softmax': 0.0002535756502766162}]
[{'word': 'more', 'softmax': 0.9965404868125916}, {'word': 'less', 'softmax': 0.0034591162111610174}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 3.2761682255966207e-10}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 1.4950965976368025e-07}]
[{'word': 'easier', 'softmax': 0.9999993443489075}, {'word': 'harder', 'softmax': 1.911958662503821e-07}]
[{'word': 'more', 'softmax': 0.9999991059303284}, {'word': 'less', 'softmax': 7.58077192131168e-07}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.095347556656634e-06}]
[{'word': 'less', 'softmax': 0.9999977350234985}, {'word': 'more', 'softmax': 2.2841259124106728e-06}]
[{'word': 'less', 'softmax': 0.9999995231628418}, {'word': 'more', 'softmax': 5.450258981909428e-07}]
[{'word': 'more', 'softmax': 0.9999983310699463}, {'word': 'less', 'softmax': 3.227210072509479e-07}]
[{'word': 'more', 'softmax': 0.9999984502792358}, {'word': 'less', 'softmax': 2.594620696072525e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 8.15930150110944e-08}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 3.5875083881364844e-07}]
[{'word': 'less', 'softmax': 0.9999994039535522}, {'word': 'more', 'softmax': 3.156522438985121e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 2.562117060733726e-07}]
[{'word': 'less', 'softmax': 0.9999949336051941}, {'word': 'more', 'softmax': 5.11896951138624e-06}]
[{'word': 'less', 'softmax': 0.9999954700469971}, {'word': 'more', 'softmax': 4.494067070481833e-06}]
[{'word': 'harder', 'softmax': 0.9999991059303284}, {'word': 'easier', 'softmax': 6.075841219033151e-11}]
[{'word': 'easier', 'softmax': 0.9999924898147583}, {'word': 'harder', 'softmax': 3.3472551397295547e-09}]
[{'word': 'easier', 'softmax': 0.9999903440475464}, {'word': 'harder', 'softmax': 3.456928299172546e-09}]
[{'word': 'better', 'softmax': 0.9999997615814209}, {'word': 'worse', 'softmax': 2.0297331815299913e-08}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 5.64736091224205e-10}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 6.271289043624506e-10}]
[{'word': 'less', 'softmax': 0.9999978542327881}, {'word': 'more', 'softmax': 2.1666053271474084e-06}]
[{'word': 'more', 'softmax': 0.9999975562095642}, {'word': 'less', 'softmax': 2.416081542833126e-06}]
[{'word': 'more', 'softmax': 0.9999964833259583}, {'word': 'less', 'softmax': 3.4034765121759847e-06}]
[{'word': 'easier', 'softmax': 0.9999948740005493}, {'word': 'harder', 'softmax': 4.317740387449476e-09}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 1.3785861341375494e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 1.2235888691147778e-10}]
[{'word': 'worse', 'softmax': 0.9999983906745911}, {'word': 'better', 'softmax': 5.162442695549885e-10}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 4.21243484538536e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 5.610967246383325e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.098176216103198e-10}]
[{'word': 'easier', 'softmax': 0.9999532699584961}, {'word': 'harder', 'softmax': 5.290677336233784e-07}]
[{'word': 'easier', 'softmax': 0.9999767541885376}, {'word': 'harder', 'softmax': 5.644977818519692e-07}]
[{'word': 'easier', 'softmax': 0.9999967217445374}, {'word': 'harder', 'softmax': 1.47624874102803e-07}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.001530081090607e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.2871385068891072e-09}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 4.031067035725755e-08}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 1.4248453805709715e-10}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 1.1860334936386607e-10}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.190132081774209e-08}]
[{'word': 'easier', 'softmax': 0.9999781250953674}, {'word': 'harder', 'softmax': 1.030432031257078e-05}]
[{'word': 'easier', 'softmax': 0.9999786615371704}, {'word': 'harder', 'softmax': 1.161183445219649e-05}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 8.216554192586045e-08}]
[{'word': 'harder', 'softmax': 0.9999995827674866}, {'word': 'easier', 'softmax': 6.039556077475083e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 6.369997862520904e-10}]
[{'word': 'harder', 'softmax': 0.9999979734420776}, {'word': 'easier', 'softmax': 7.210555069692148e-11}]
[{'word': 'easier', 'softmax': 0.9999995231628418}, {'word': 'harder', 'softmax': 8.62912372667779e-08}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 5.358313259762326e-08}]
[{'word': 'easier', 'softmax': 0.9999963045120239}, {'word': 'harder', 'softmax': 2.016777216340415e-06}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 6.914522288070657e-08}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 2.3504763646542415e-07}]
[{'word': 'harder', 'softmax': 0.9999982714653015}, {'word': 'easier', 'softmax': 4.3467973664945703e-10}]
[{'word': 'easier', 'softmax': 0.9999990463256836}, {'word': 'harder', 'softmax': 2.7376984235161217e-07}]
[{'word': 'easier', 'softmax': 0.9999983310699463}, {'word': 'harder', 'softmax': 6.295209686868475e-07}]
[{'word': 'better', 'softmax': 0.999997615814209}, {'word': 'worse', 'softmax': 5.984942674785998e-08}]
[{'word': 'worse', 'softmax': 0.9999991655349731}, {'word': 'better', 'softmax': 2.0980235326817365e-09}]
[{'word': 'worse', 'softmax': 0.9999986886978149}, {'word': 'better', 'softmax': 1.7565044974077182e-09}]
[{'word': 'worse', 'softmax': 0.9999927878379822}, {'word': 'better', 'softmax': 1.0332357192055497e-09}]
[{'word': 'better', 'softmax': 0.9999952912330627}, {'word': 'worse', 'softmax': 3.0378892290627846e-08}]
[{'word': 'better', 'softmax': 0.9999905824661255}, {'word': 'worse', 'softmax': 2.6731541424851457e-08}]
[{'word': 'worse', 'softmax': 0.9999996423721313}, {'word': 'better', 'softmax': 1.1479348027698677e-10}]
[{'word': 'better', 'softmax': 0.9999977946281433}, {'word': 'worse', 'softmax': 1.304104785049276e-06}]
[{'word': 'better', 'softmax': 0.9999979734420776}, {'word': 'worse', 'softmax': 1.152419258687587e-06}]
[{'word': 'easier', 'softmax': 0.9999991655349731}, {'word': 'harder', 'softmax': 1.8480205143944772e-09}]
[{'word': 'harder', 'softmax': 0.9999990463256836}, {'word': 'easier', 'softmax': 9.163522718402817e-10}]
[{'word': 'harder', 'softmax': 0.9999992251396179}, {'word': 'easier', 'softmax': 9.250626376022808e-10}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 1.168270369333868e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 3.105023571592369e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 3.485749244802605e-09}]
